Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
8.777713 ; 18.44816
8.785525 ; 19.23061
8.80115 ; 20.39057
8.811906 ; 20.85083
8.822661 ; 21.04351
8.844171 ; 20.76038
8.865681 ; 19.89936
8.876436 ; 19.36865
8.887191 ; 18.82022
8.895938 ; 18.37898
8.904685 ; 17.95241
8.913432 ; 17.54665
8.922178 ; 17.16522
8.930925 ; 16.80948
8.939672 ; 16.47947
8.948419 ; 16.17424
8.957165 ; 15.89226
8.974659 ; 15.3904
8.992152 ; 14.95852
9.009645 ; 14.58233
9.027138 ; 14.24985
9.041869 ; 13.99653
9.0566 ; 13.7625
9.07765 ; 13.45382
9.0987 ; 13.16728
9.11975 ; 12.89644
9.130275 ; 12.76593
9.1408 ; 12.63892
9.151325 ; 12.51629
9.16185 ; 12.39969
9.171338 ; 12.30184
9.180825 ; 12.21349
9.190313 ; 12.13781
9.1998 ; 12.07845
9.218775 ; 12.02376
9.23775 ; 12.07442
9.24891 ; 12.1567
9.260069 ; 12.27384
9.271229 ; 12.41778
9.282388 ; 12.57705
9.288775 ; 12.66997
9.298357 ; 12.80492
9.307938 ; 12.92737
9.317519 ; 13.03063
9.3271 ; 13.10998
9.351103 ; 13.19328
9.363104 ; 13.17777
9.375105 ; 13.13282
9.387107 ; 13.06657
9.399108 ; 12.98681
9.411109 ; 12.9
9.42311 ; 12.81102
9.434566 ; 12.72708
9.446022 ; 12.64588
9.457478 ; 12.56834
9.468933 ; 12.49481
9.480389 ; 12.4253
9.491844 ; 12.35966
9.514755 ; 12.23884
9.537667 ; 12.13019
9.560578 ; 12.03192
9.583489 ; 11.94289
9.6064 ; 11.86265
9.636375 ; 11.77135
9.681338 ; 11.66661
9.703819 ; 11.62929
9.7263 ; 11.60035
9.741275 ; 11.58419
9.763738 ; 11.56145
9.7862 ; 11.53648
9.8461 ; 11.43671
9.870147 ; 11.38155
9.894194 ; 11.31989
9.918241 ; 11.25342
9.942288 ; 11.18303
9.956716 ; 11.13894
9.971144 ; 11.09327
9.985572 ; 11.04581
10.0 ; 10.99635
10.014 ; 10.94643
10.02625 ; 10.90146
10.0385 ; 10.85593
10.05075 ; 10.81104
10.063 ; 10.76868
10.07525 ; 10.73149
10.0875 ; 10.70279
10.09975 ; 10.6862
10.112 ; 10.68508
10.13 ; 10.71608
10.13897 ; 10.74627
10.14794 ; 10.78524
10.15691 ; 10.83138
10.16588 ; 10.88253
10.17763 ; 10.95281
10.18854 ; 11.01651
10.19944 ; 11.07402
10.21035 ; 11.12187
10.22125 ; 11.15764
10.24263 ; 11.19056
10.25332 ; 11.19006
10.264 ; 11.18048
10.27469 ; 11.16383
10.28538 ; 11.14209
10.29607 ; 11.11702
10.30675 ; 11.09006
10.31566 ; 11.06688
10.32457 ; 11.04356
10.33348 ; 11.02041
10.34238 ; 10.99767
10.36019 ; 10.9537
10.378 ; 10.91202
10.39225 ; 10.88025
10.4065 ; 10.84976
10.435 ; 10.79196
10.4635 ; 10.7375
10.492 ; 10.68546
10.5205 ; 10.63515
10.549 ; 10.58597
10.606 ; 10.48926
10.6345 ; 10.44124
10.663 ; 10.3936
10.696 ; 10.33984
10.729 ; 10.28911
10.762 ; 10.24229
10.795 ; 10.19805
10.839 ; 10.13758
10.90133 ; 10.03953
10.96365 ; 9.926834
11.02597 ; 9.80212
11.08829 ; 9.664126
11.12569 ; 9.573302
11.16308 ; 9.474984
11.20047 ; 9.367341
11.23786 ; 9.247835
11.27526 ; 9.113089
11.29396 ; 9.03868
11.31265 ; 8.958709
11.33135 ; 8.872217
11.35004 ; 8.778214
11.36874 ; 8.675248
11.38743 ; 8.561725
11.40457 ; 8.446471
11.42171 ; 8.318483
11.43028 ; 8.248998
11.43885 ; 8.175448
11.44742 ; 8.097553
11.45598 ; 8.015183
11.46455 ; 7.928042
11.47312 ; 7.836331
11.48169 ; 7.740509
11.49026 ; 7.641585
11.49883 ; 7.541362
11.5074 ; 7.442754
11.51597 ; 7.35014
11.52453 ; 7.26981
11.5331 ; 7.209918
11.54167 ; 7.181247
11.55024 ; 7.196766
11.55881 ; 7.271359
11.56738 ; 7.421028
11.57595 ; 7.661628
11.58452 ; 8.007175
11.59309 ; 8.467842
11.604 ; 9.22674
11.6149 ; 10.16755
11.62344 ; 11.01103
11.63198 ; 11.91945
11.64052 ; 12.85834
11.64905 ; 13.78686
11.65523 ; 14.43014
11.6614 ; 15.03035
11.66449 ; 15.31067
11.67375 ; 16.05101
11.68332 ; 16.63213
11.69289 ; 17.00465
11.70246 ; 17.16476
11.71202 ; 17.12579
11.72406 ; 16.83632
11.73609 ; 16.34766
11.74812 ; 15.73844
11.75414 ; 15.41132
11.76015 ; 15.08042
11.76663 ; 14.72618
11.77311 ; 14.38088
11.77959 ; 14.0494
11.78607 ; 13.73514
11.79255 ; 13.4402
11.79903 ; 13.16556
11.80551 ; 12.91134
11.81199 ; 12.67699
