Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
12.20308 ; 53.6879
12.21333 ; 61.46634
12.22359 ; 71.10374
12.23384 ; 83.0346
12.2441 ; 97.79563
12.25435 ; 115.9006
12.2646 ; 137.8825
12.27485 ; 164.162
12.28237 ; 186.3154
12.28989 ; 210.8953
12.29741 ; 237.7749
12.30493 ; 266.6928
12.31245 ; 297.2382
12.31997 ; 328.8455
12.335 ; 392.2168
12.3471 ; 439.3994
12.35919 ; 478.7187
12.37129 ; 506.4316
12.38338 ; 519.6203
12.38875 ; 520.3981
12.3995 ; 512.4603
12.40717 ; 499.3966
12.41483 ; 480.8129
12.43016 ; 430.2822
12.44549 ; 368.5852
12.46082 ; 303.8245
12.47778 ; 236.6333
12.48626 ; 206.6172
12.49473 ; 179.5642
12.50321 ; 155.5528
12.51168 ; 134.6122
12.52016 ; 116.5388
12.52863 ; 101.1369
12.53591 ; 89.7987
12.54318 ; 80.02707
12.55046 ; 71.60498
12.55773 ; 64.37517
12.56501 ; 58.15149
12.57228 ; 52.80217
12.57955 ; 48.18743
12.58682 ; 44.19448
12.5941 ; 40.7228
12.60137 ; 37.70085
12.60864 ; 35.05585
12.61591 ; 32.7316
12.63046 ; 28.86505
12.645 ; 25.82377
12.65747 ; 23.72297
12.66994 ; 22.00037
12.68241 ; 20.59491
12.69488 ; 19.46196
12.70943 ; 18.44054
12.72398 ; 17.70403
12.73853 ; 17.21723
12.75307 ; 16.94442
12.77281 ; 16.83946
12.79254 ; 16.91695
12.81227 ; 17.01439
12.832 ; 16.96244
12.85 ; 16.66715
12.859 ; 16.41037
12.8725 ; 15.88456
12.886 ; 15.20305
12.90295 ; 14.1742
12.9199 ; 13.03093
12.95379 ; 10.75056
12.97074 ; 9.747391
12.98768 ; 8.885301
13.00463 ; 8.171852
13.02157 ; 7.601715
13.03816 ; 7.16868
13.05475 ; 6.844984
13.07007 ; 6.631743
13.08538 ; 6.492307
13.10069 ; 6.420371
13.116 ; 6.411382
