Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
136.6251 ; 12.65303
136.6444 ; 11.54465
136.6637 ; 10.55514
136.6831 ; 9.674014
136.7024 ; 8.902362
136.7217 ; 8.226337
136.741 ; 7.636484
136.7604 ; 7.120943
136.7797 ; 6.676075
136.799 ; 6.290893
136.8183 ; 5.958248
136.8376 ; 5.672137
136.8569 ; 5.427801
136.8762 ; 5.221809
136.8955 ; 5.052112
136.9137 ; 4.924776
136.9319 ; 4.829888
136.9501 ; 4.769419
136.9683 ; 4.746646
136.9911 ; 4.778542
137.0138 ; 4.888545
137.0366 ; 5.093295
137.0593 ; 5.40989
137.0707 ; 5.618071
137.0821 ; 5.863059
137.1048 ; 6.472797
137.1275 ; 7.26564
137.1502 ; 8.265784
137.1718 ; 9.429569
137.1934 ; 10.81459
137.215 ; 12.42851
137.2366 ; 14.27037
137.2582 ; 16.32857
137.2798 ; 18.57932
137.323 ; 23.49705
137.3708 ; 29.09998
137.4185 ; 34.05885
137.4412 ; 35.94035
137.4794 ; 38.11038
137.5111 ; 38.79493
137.5222 ; 38.77834
137.5586 ; 37.79606
137.5876 ; 36.06397
137.6166 ; 33.62313
137.6685 ; 28.03746
137.7204 ; 21.83734
137.7464 ; 18.81947
137.7723 ; 16.00207
137.7983 ; 13.42925
137.8242 ; 11.16015
137.8502 ; 9.192992
137.8632 ; 8.325568
137.8761 ; 7.539049
137.8891 ; 6.818513
137.9021 ; 6.167002
137.9151 ; 5.580725
137.928 ; 5.059402
137.9402 ; 4.617977
137.9523 ; 4.22611
137.9645 ; 3.873759
137.9766 ; 3.563241
137.9888 ; 3.286039
138.0009 ; 3.043498
138.0131 ; 2.828548
138.0252 ; 2.641878
138.0374 ; 2.477741
138.0495 ; 2.336398
138.0738 ; 2.108336
138.0981 ; 1.942135
138.1223 ; 1.825492
138.1427 ; 1.757511
138.1631 ; 1.71196
138.1835 ; 1.684672
138.2039 ; 1.672138
138.2447 ; 1.679795
138.2854 ; 1.715475
138.3262 ; 1.764665
138.367 ; 1.816136
138.4078 ; 1.861887
138.4485 ; 1.896969
138.491 ; 1.920595
138.5335 ; 1.933021
138.5561 ; 1.937128
138.5787 ; 1.941406
138.6013 ; 1.947874
138.6239 ; 1.959042
138.6465 ; 1.977936
138.6691 ; 2.008111
138.6917 ; 2.053624
138.7142 ; 2.118635
138.7368 ; 2.208515
138.7594 ; 2.32796
138.782 ; 2.481769
138.8045 ; 2.673323
138.8271 ; 2.907773
138.8497 ; 3.186521
138.8723 ; 3.510009
138.8948 ; 3.874852
138.9254 ; 4.431894
138.9559 ; 5.040409
139.017 ; 6.309675
139.0462 ; 6.875881
139.0753 ; 7.370937
139.0859 ; 7.528367
139.106 ; 7.787061
139.126 ; 7.98726
139.1311 ; 8.028575
139.1486 ; 8.139107
139.1661 ; 8.200496
139.1969 ; 8.190422
139.2276 ; 8.040975
139.2807 ; 7.523545
139.3338 ; 6.823807
139.3701 ; 6.33428
139.4064 ; 5.895303
139.4246 ; 5.70717
139.4427 ; 5.546575
139.4609 ; 5.414849
139.479 ; 5.315865
139.5014 ; 5.240297
139.5237 ; 5.218949
139.546 ; 5.253092
139.5683 ; 5.343932
139.5879 ; 5.471315
139.6074 ; 5.642726
139.627 ; 5.860393
139.6465 ; 6.122528
139.6661 ; 6.432184
139.6856 ; 6.786447
139.7247 ; 7.635415
139.7638 ; 8.665314
139.8029 ; 9.863343
139.842 ; 11.20465
139.881 ; 12.64646
139.9214 ; 14.19308
139.9617 ; 15.71919
140.0016 ; 17.13686
140.0414 ; 18.38307
140.0813 ; 19.39694
140.1211 ; 20.12138
140.1649 ; 20.54907
140.2086 ; 20.57697
140.2461 ; 20.29429
140.2836 ; 19.7539
140.307 ; 19.30166
140.333 ; 18.71049
140.3371 ; 18.60972
140.3521 ; 18.22554
140.367 ; 17.82223
140.396 ; 16.98752
140.425 ; 16.10721
140.4605 ; 15.00184
140.4959 ; 13.90635
140.5668 ; 11.86208
140.6022 ; 10.96143
140.6376 ; 10.15707
140.673 ; 9.451778
140.6907 ; 9.135509
140.7083 ; 8.844093
140.726 ; 8.573229
140.7437 ; 8.323503
140.7614 ; 8.093697
140.7791 ; 7.882553
140.8145 ; 7.511245
140.8498 ; 7.200817
140.8914 ; 6.900404
140.9329 ; 6.660958
140.9744 ; 6.473829
141.0159 ; 6.334174
141.0575 ; 6.239959
141.099 ; 6.193009
141.1405 ; 6.19837
141.182 ; 6.266687
141.2049 ; 6.337538
141.2277 ; 6.436649
141.2506 ; 6.570238
141.2734 ; 6.743704
141.2963 ; 6.966556
141.3191 ; 7.24627
141.3419 ; 7.5946
141.3647 ; 8.023881
141.3876 ; 8.550244
141.4104 ; 9.183703
141.4333 ; 9.945007
141.4561 ; 10.84249
141.479 ; 11.89826
141.5018 ; 13.1156
141.5246 ; 14.5088
141.5474 ; 16.08476
141.5679 ; 17.66051
141.5884 ; 19.3863
141.6089 ; 21.25915
141.6293 ; 23.26351
141.6703 ; 27.68493
141.7112 ; 32.55313
141.7539 ; 38.02868
141.7901 ; 42.90835
141.8263 ; 47.92823
141.8625 ; 52.98909
141.9304 ; 62.04056
141.938 ; 62.96766
141.9541 ; 64.84009
141.9701 ; 66.55485
142.0022 ; 69.44111
142.0409 ; 71.66654
142.0795 ; 72.20198
142.1002 ; 71.71773
142.107 ; 71.4375
142.1277 ; 70.21722
142.1668 ; 66.46978
142.2058 ; 61.10666
142.266 ; 50.7395
142.3261 ; 39.68151
142.3672 ; 32.66709
142.3877 ; 29.49089
142.4082 ; 26.5712
142.4287 ; 23.92422
142.4492 ; 21.55531
142.4697 ; 19.46055
142.4902 ; 17.62851
142.5151 ; 15.73187
142.54 ; 14.16015
142.5688 ; 12.69335
142.5975 ; 11.54575
142.627 ; 10.63129
142.642 ; 10.2515
142.6754 ; 9.573043
142.7088 ; 9.079283
142.7375 ; 8.768058
142.7661 ; 8.538474
142.7947 ; 8.371626
142.8233 ; 8.252785
142.8806 ; 8.109659
142.9378 ; 8.025049
142.9718 ; 7.975831
143.0058 ; 7.915781
143.0398 ; 7.839264
143.0738 ; 7.743747
143.1418 ; 7.497907
143.2097 ; 7.197204
143.2777 ; 6.864829
143.3456 ; 6.513633
143.4136 ; 6.136853
143.4815 ; 5.72027
143.684 ; 4.314819
143.7028 ; 4.202061
143.7497 ; 3.964693
143.7729 ; 3.874817
143.8147 ; 3.764589
143.8565 ; 3.72194
143.8983 ; 3.741562
143.94 ; 3.812043
144.0203 ; 4.037675
144.1005 ; 4.302198
144.1489 ; 4.45538
144.1973 ; 4.598123
144.2457 ; 4.731613
144.294 ; 4.859531
144.3907 ; 5.120404
144.4874 ; 5.423234
144.5358 ; 5.604502
144.5841 ; 5.81408
144.6325 ; 6.061765
144.6808 ; 6.358511
144.7292 ; 6.722361
144.7775 ; 7.17611
144.8259 ; 7.757985
144.8501 ; 8.112956
144.8742 ; 8.520658
144.895 ; 8.924678
144.9158 ; 9.386215
144.9366 ; 9.915675
144.9574 ; 10.52525
144.9782 ; 11.22908
144.999 ; 12.04334
145.0198 ; 12.98628
145.0405 ; 14.07246
145.0613 ; 15.33416
145.0821 ; 16.78962
145.1029 ; 18.46248
145.1237 ; 20.376
145.1445 ; 22.55183
145.1653 ; 25.00853
145.1861 ; 27.75994
145.2068 ; 30.79795
145.2288 ; 34.35317
145.2508 ; 38.23099
145.2728 ; 42.40265
145.2948 ; 46.82295
145.3388 ; 56.14308
145.3828 ; 65.49907
145.4381 ; 75.93208
145.4657 ; 80.04834
145.4933 ; 83.15734
145.5202 ; 85.0655
145.547 ; 85.77003
145.5578 ; 85.70664
145.59 ; 84.34511
145.6152 ; 82.11292
145.6404 ; 78.96208
145.6908 ; 70.46886
145.7217 ; 64.2821
145.7526 ; 57.73906
145.7567 ; 56.86048
145.7653 ; 55.01737
145.7739 ; 53.17865
145.7911 ; 49.53588
145.8108 ; 45.46231
145.8541 ; 37.10257
145.8888 ; 31.17809
145.9235 ; 26.04143
145.9429 ; 23.52002
145.9623 ; 21.24403
145.9817 ; 19.2037
146.001 ; 17.39509
146.0204 ; 15.78466
146.0398 ; 14.36624
146.0592 ; 13.12313
146.0785 ; 12.04381
146.103 ; 10.87462
146.1275 ; 9.90139
146.152 ; 9.095509
146.1765 ; 8.431279
146.201 ; 7.886059
146.2255 ; 7.440241
146.25 ; 7.077098
146.2744 ; 6.783642
146.2989 ; 6.545826
146.3234 ; 6.355408
146.3479 ; 6.204633
146.3724 ; 6.087301
146.3969 ; 5.998523
146.4214 ; 5.934506
146.4459 ; 5.892378
146.4703 ; 5.8701
146.503 ; 5.868689
146.5356 ; 5.898324
146.5683 ; 5.959494
146.6009 ; 6.054293
146.6251 ; 6.149412
146.6492 ; 6.268623
146.6734 ; 6.417459
146.6975 ; 6.600744
146.7217 ; 6.827931
146.7458 ; 7.10716
146.7699 ; 7.451635
146.794 ; 7.876256
146.8182 ; 8.400866
146.8423 ; 9.040975
146.8664 ; 9.820109
146.8905 ; 10.76072
146.9147 ; 11.88987
146.9388 ; 13.21801
146.9629 ; 14.76464
146.987 ; 16.538
147.0065 ; 18.13825
147.026 ; 19.87978
147.0649 ; 23.72003
147.1039 ; 27.89963
147.1428 ; 32.11427
147.1852 ; 36.32913
147.2276 ; 39.64079
147.257 ; 41.1512
147.2864 ; 41.87591
147.3212 ; 41.62591
147.327 ; 41.46553
147.3502 ; 40.49347
147.3837 ; 38.21864
147.4172 ; 35.07551
147.45 ; 31.3872
147.4828 ; 27.35307
147.543 ; 19.88393
147.5731 ; 16.44915
147.6032 ; 13.36603
147.621 ; 11.73469
147.6388 ; 10.25428
147.6566 ; 8.926329
147.6743 ; 7.754799
147.6921 ; 6.721101
147.7098 ; 5.829116
147.7276 ; 5.059183
147.7453 ; 4.409274
147.7645 ; 3.821628
147.7836 ; 3.344166
147.8028 ; 2.957739
147.8219 ; 2.653077
147.8411 ; 2.414659
147.8602 ; 2.233951
147.8793 ; 2.099884
147.8984 ; 2.00411
147.9176 ; 1.939278
147.9367 ; 1.900135
147.9559 ; 1.881383
147.975 ; 1.879315
148.0133 ; 1.913412
148.0515 ; 1.985508
148.0733 ; 2.04029
148.0861 ; 2.076693
148.0988 ; 2.115878
148.1278 ; 2.217177
148.1567 ; 2.336111
148.1931 ; 2.516892
148.2295 ; 2.742417
148.2659 ; 3.028342
148.3023 ; 3.396049
148.3387 ; 3.873555
148.3751 ; 4.496363
148.3933 ; 4.875545
148.4115 ; 5.308023
148.4297 ; 5.80049
148.4478 ; 6.356808
148.4722 ; 7.224921
148.4965 ; 8.241419
148.5209 ; 9.433706
148.5452 ; 10.81045
148.5696 ; 12.40003
148.5939 ; 14.20371
148.6182 ; 16.23785
148.6425 ; 18.5074
148.685 ; 23.0329
148.7275 ; 28.19846
148.8125 ; 39.73586
148.888 ; 49.7857
148.9258 ; 54.10225
148.9635 ; 57.61646
148.9824 ; 59.01949
149.0234 ; 61.1314
149.0643 ; 61.88017
149.1052 ; 61.25284
149.1461 ; 59.32724
149.1871 ; 56.25984
149.228 ; 52.30216
149.3098 ; 42.87111
149.3606 ; 36.8962
149.4113 ; 31.52956
149.4367 ; 29.21505
149.462 ; 27.22089
149.4874 ; 25.56647
149.5127 ; 24.28906
149.5369 ; 23.42533
149.561 ; 22.91489
149.5933 ; 22.76267
149.6192 ; 23.05219
149.6451 ; 23.66816
149.6969 ; 25.67265
149.8004 ; 30.8562
149.8577 ; 33.0011
149.8864 ; 33.5932
149.915 ; 33.79196
149.9575 ; 33.32479
150.0 ; 31.98414
150.0235 ; 30.91693
150.0773 ; 27.83131
150.1311 ; 24.26636
150.1849 ; 20.70392
150.2386 ; 17.49604
150.2706 ; 15.82319
150.3025 ; 14.3427
150.3371 ; 12.93435
150.3717 ; 11.70433
150.3823 ; 11.35821
150.4164 ; 10.32709
150.4205 ; 10.2107
150.4349 ; 9.813484
150.4493 ; 9.433121
150.4931 ; 8.369033
150.5446 ; 7.283634
150.596 ; 6.385069
150.6356 ; 5.830113
150.6751 ; 5.400212
150.6989 ; 5.198827
150.7226 ; 5.037681
150.7464 ; 4.910633
150.7701 ; 4.812681
150.7899 ; 4.747593
150.8097 ; 4.692981
150.8493 ; 4.596661
150.8889 ; 4.488101
150.9284 ; 4.338321
150.9602 ; 4.174678
150.992 ; 3.968804
151.0 ; 3.910578
151.016 ; 3.78703
151.0555 ; 3.448771
151.1022 ; 3.017423
151.1364 ; 2.70953
151.1535 ; 2.566444
151.1705 ; 2.435167
151.178 ; 2.381428
151.1932 ; 2.281542
151.2083 ; 2.195666
151.2235 ; 2.124188
151.2386 ; 2.069371
151.2652 ; 2.015285
151.2917 ; 2.018653
151.3182 ; 2.080841
151.3447 ; 2.20082
151.3713 ; 2.375459
151.3978 ; 2.596626
151.4508 ; 3.139042
151.5001 ; 3.683769
151.5493 ; 4.161827
151.5788 ; 4.375867
151.6083 ; 4.514325
151.6113 ; 4.523677
151.6207 ; 4.547049
151.6301 ; 4.56128
151.6488 ; 4.561967
151.6702 ; 4.517679
151.6948 ; 4.409506
151.7193 ; 4.246179
151.7542 ; 3.934223
151.789 ; 3.557976
151.8634 ; 2.690997
151.9006 ; 2.298232
151.9378 ; 1.967705
151.9685 ; 1.751066
151.9839 ; 1.662329
151.9992 ; 1.587164
152.0146 ; 1.524148
152.0299 ; 1.473475
152.0452 ; 1.433915
152.0605 ; 1.404572
152.0748 ; 1.385514
152.0912 ; 1.372495
152.1075 ; 1.367673
152.1239 ; 1.369692
152.1402 ; 1.377275
152.1573 ; 1.389908
152.1744 ; 1.40608
152.1914 ; 1.424527
152.2028 ; 1.437714
152.2247 ; 1.463807
152.2466 ; 1.489609
152.2685 ; 1.513935
152.2904 ; 1.535981
152.3342 ; 1.57173
152.378 ; 1.596653
152.4222 ; 1.614074
152.4663 ; 1.628944
152.5212 ; 1.65332
152.576 ; 1.696707
152.6035 ; 1.73085
152.6309 ; 1.776885
152.6583 ; 1.838936
152.6857 ; 1.922498
152.7132 ; 2.035606
152.7406 ; 2.187834
152.768 ; 2.393568
152.7954 ; 2.671483
152.8228 ; 3.045922
152.8365 ; 3.278734
152.8502 ; 3.547853
152.8639 ; 3.8583
152.8776 ; 4.215582
152.8913 ; 4.625673
152.905 ; 5.094999
152.918 ; 5.601326
152.931 ; 6.173277
152.944 ; 6.817213
152.9569 ; 7.533769
152.9699 ; 8.340571
152.9829 ; 9.238875
152.9959 ; 10.23499
153.0088 ; 11.326
153.0348 ; 13.85645
153.0607 ; 16.84476
153.0866 ; 20.31672
153.1125 ; 24.26608
153.1459 ; 30.00348
153.1792 ; 36.29763
153.2125 ; 42.915
153.2458 ; 49.52026
153.2868 ; 57.04687
153.3191 ; 62.02924
153.3513 ; 65.78432
153.3745 ; 67.583
153.3977 ; 68.5422
153.4043 ; 68.6561
153.4242 ; 68.56907
153.4601 ; 66.81308
153.4959 ; 63.19445
153.5233 ; 59.38281
153.5506 ; 54.90913
153.6053 ; 44.8105
153.6514 ; 36.1545
153.6745 ; 32.05182
153.6975 ; 28.2233
153.7206 ; 24.68556
153.7436 ; 21.49907
153.7666 ; 18.65989
153.7896 ; 16.16525
153.8084 ; 14.37225
153.8271 ; 12.79557
153.8458 ; 11.41041
153.8645 ; 10.20045
153.8832 ; 9.148638
153.9019 ; 8.237857
153.9206 ; 7.451526
153.9393 ; 6.774011
153.9581 ; 6.188028
153.9768 ; 5.68678
153.9955 ; 5.255436
154.0142 ; 4.884025
154.0329 ; 4.564029
154.0516 ; 4.288295
154.089 ; 3.847162
154.1137 ; 3.623314
154.1383 ; 3.446105
154.163 ; 3.310343
154.1876 ; 3.215562
154.2005 ; 3.182061
154.2069 ; 3.169674
154.2134 ; 3.160029
154.2198 ; 3.153481
154.2365 ; 3.150672
154.2531 ; 3.169533
154.2812 ; 3.25602
154.3092 ; 3.420632
154.3252 ; 3.555336
154.3471 ; 3.7945
154.3653 ; 4.047076
154.3726 ; 4.16338
154.3924 ; 4.525604
154.4121 ; 4.959016
154.4318 ; 5.471378
154.4515 ; 6.067892
154.4627 ; 6.446078
154.4965 ; 7.763315
154.5302 ; 9.335684
154.5612 ; 10.98816
154.5922 ; 12.79547
154.6541 ; 16.60164
154.6851 ; 18.43603
154.716 ; 20.09332
154.7328 ; 20.8915
154.7569 ; 21.88
154.781 ; 22.65957
154.7931 ; 22.96621
154.8292 ; 23.53297
154.8691 ; 23.5729
154.9089 ; 23.09017
154.9787 ; 21.46623
155.0136 ; 20.53729
155.0484 ; 19.67781
155.0683 ; 19.2463
155.0893 ; 18.85128
155.1103 ; 18.52385
155.1313 ; 18.26548
155.1523 ; 18.07376
155.1733 ; 17.94316
155.1943 ; 17.86582
155.2153 ; 17.83239
155.2362 ; 17.83282
155.2626 ; 17.86625
155.289 ; 17.91973
155.3067 ; 17.95918
155.3419 ; 18.03074
155.3772 ; 18.07835
155.4383 ; 18.08131
155.4688 ; 18.04447
155.4993 ; 17.98418
155.5427 ; 17.86195
155.5557 ; 17.81795
155.5812 ; 17.7236
155.5887 ; 17.69422
155.5963 ; 17.6639
155.6013 ; 17.64371
155.6134 ; 17.59441
155.6254 ; 17.54547
155.6711 ; 17.37547
155.7147 ; 17.28557
155.7582 ; 17.34383
155.808 ; 17.69797
155.8329 ; 18.02045
155.8578 ; 18.44915
155.8743 ; 18.79169
155.893 ; 19.23352
155.9117 ; 19.72716
155.949 ; 20.83273
155.9864 ; 22.02299
156.0237 ; 23.17121
156.0611 ; 24.15072
156.0984 ; 24.83518
156.115 ; 25.02169
156.1578 ; 25.13212
156.165 ; 25.09838
156.1686 ; 25.07609
156.183 ; 24.95232
156.2282 ; 24.25996
156.2612 ; 23.57437
156.2941 ; 22.88572
156.3293 ; 22.31496
156.3579 ; 22.10526
156.3864 ; 22.22311
156.4149 ; 22.74342
156.4434 ; 23.71893
156.4654 ; 24.79902
156.4874 ; 26.16137
156.5094 ; 27.78929
156.5313 ; 29.64343
156.5752 ; 33.87495
156.6191 ; 38.36492
156.6653 ; 42.68026
156.7114 ; 45.81936
156.7355 ; 46.7752
156.7596 ; 47.17215
156.7929 ; 46.73786
156.7961 ; 46.63534
156.8007 ; 46.46949
156.8144 ; 45.84828
156.8398 ; 44.21395
156.8651 ; 42.02217
156.8906 ; 39.33904
156.9161 ; 36.29672
156.9625 ; 30.26219
157.0089 ; 24.23391
157.0414 ; 20.36521
157.0738 ; 16.97974
157.1063 ; 14.14658
157.1225 ; 12.95618
157.1387 ; 11.91253
157.155 ; 11.00617
157.1712 ; 10.24141
157.1874 ; 9.603421
157.2036 ; 9.081755
157.221 ; 8.637712
157.2384 ; 8.298995
157.2732 ; 7.873596
157.308 ; 7.679489
157.3428 ; 7.601656
157.4031 ; 7.475947
157.4124 ; 7.440395
157.4461 ; 7.253661
157.4527 ; 7.205672
157.4693 ; 7.068162
157.5018 ; 6.733241
157.5357 ; 6.308173
157.564 ; 5.916365
157.5997 ; 5.410146
157.6353 ; 4.933623
157.6709 ; 4.525167
157.7065 ; 4.215671
157.7356 ; 4.050703
157.7646 ; 3.971829
157.7936 ; 3.980747
157.8226 ; 4.077365
157.8372 ; 4.15878
157.8517 ; 4.261084
157.8662 ; 4.384577
157.8807 ; 4.529127
157.8952 ; 4.694679
157.9097 ; 4.881273
157.9242 ; 5.089057
157.9387 ; 5.318293
157.9605 ; 5.704179
157.9823 ; 6.14122
158.0041 ; 6.631698
158.0258 ; 7.175634
158.0476 ; 7.780881
158.0694 ; 8.447872
158.0912 ; 9.179101
158.1129 ; 9.972627
158.1347 ; 10.83668
158.1565 ; 11.7674
158.2 ; 13.81419
158.2435 ; 16.07778
158.287 ; 18.48466
158.3798 ; 23.57658
158.4119 ; 25.14155
158.4439 ; 26.51802
158.476 ; 27.67632
158.508 ; 28.58577
158.529 ; 29.04581
158.5628 ; 29.56591
158.5965 ; 29.83921
158.6317 ; 29.91147
158.6668 ; 29.82944
158.737 ; 29.474
158.7826 ; 29.28487
158.8282 ; 29.22456
158.8738 ; 29.31404
158.9193 ; 29.52408
158.9623 ; 29.77526
159.0052 ; 30.00506
159.0481 ; 30.14093
159.091 ; 30.11758
159.1483 ; 29.75399
159.2055 ; 28.95642
159.2628 ; 27.72134
159.32 ; 26.1074
159.3487 ; 25.18243
159.3773 ; 24.20235
159.4059 ; 23.17859
159.4345 ; 22.12576
159.4632 ; 21.05429
159.4918 ; 19.98494
159.5204 ; 18.92604
159.549 ; 17.88808
159.5759 ; 16.9388
159.6027 ; 16.025
159.6296 ; 15.14421
159.6564 ; 14.30588
159.7101 ; 12.74901
159.7637 ; 11.35636
159.8019 ; 10.45533
159.8401 ; 9.623096
159.847 ; 9.479585
159.8626 ; 9.162409
159.8781 ; 8.856956
159.9043 ; 8.361653
159.9095 ; 8.266388
159.9254 ; 7.981166
159.9595 ; 7.399533
159.9868 ; 6.962703
160.014 ; 6.552559
160.0685 ; 5.80577
160.1229 ; 5.160346
160.1518 ; 4.858215
160.1806 ; 4.585457
160.2095 ; 4.340734
160.2383 ; 4.127046
160.256 ; 4.011711
160.2736 ; 3.910165
160.2912 ; 3.822971
160.3088 ; 3.751783
160.3265 ; 3.698488
160.3441 ; 3.666389
160.3617 ; 3.658446
160.3793 ; 3.678674
160.397 ; 3.732243
160.4146 ; 3.824134
160.4322 ; 3.960918
160.4498 ; 4.149745
160.4675 ; 4.400095
160.4851 ; 4.717671
160.5027 ; 5.112656
160.5203 ; 5.594216
160.5332 ; 6.007437
160.546 ; 6.471671
160.5716 ; 7.57459
160.5973 ; 8.93309
160.6229 ; 10.55009
160.6414 ; 11.88434
160.6598 ; 13.34566
160.6967 ; 16.64337
160.7336 ; 20.32203
160.7705 ; 24.18374
160.7899 ; 26.20067
160.8216 ; 29.33703
160.8532 ; 32.09861
160.8751 ; 33.70194
160.8969 ; 34.98464
160.9329 ; 36.31242
160.9366 ; 36.38907
160.9388 ; 36.4292
160.9442 ; 36.51045
160.9576 ; 36.60565
160.9709 ; 36.55031
160.9975 ; 36.00182
161.0283 ; 34.68689
161.0591 ; 32.74684
161.0909 ; 30.24155
161.1227 ; 27.40559
161.1862 ; 21.4693
161.2138 ; 19.0223
161.2414 ; 16.76309
161.269 ; 14.73727
161.2965 ; 12.97531
161.3103 ; 12.1902
161.3241 ; 11.4707
161.3379 ; 10.81538
161.3516 ; 10.22624
161.3654 ; 9.692105
161.3792 ; 9.214508
161.393 ; 8.79019
161.4067 ; 8.418262
161.4205 ; 8.089802
161.4343 ; 7.804183
161.4481 ; 7.557953
161.4618 ; 7.349179
161.4756 ; 7.171652
161.4894 ; 7.024035
161.5032 ; 6.903547
161.5169 ; 6.808242
161.533 ; 6.724113
161.5491 ; 6.666957
161.5652 ; 6.633847
161.5812 ; 6.622245
161.5973 ; 6.629812
161.6134 ; 6.654791
161.6455 ; 6.750389
161.6777 ; 6.899511
161.7098 ; 7.094123
161.7419 ; 7.329735
161.774 ; 7.603148
161.792 ; 7.772253
161.8421 ; 8.30117
161.8921 ; 8.915082
161.9422 ; 9.620787
161.9922 ; 10.42205
162.0795 ; 12.06637
162.1668 ; 13.99136
162.2541 ; 16.03797
162.3413 ; 17.88765
162.384 ; 18.60066
162.4266 ; 19.12491
162.4693 ; 19.4289
162.5119 ; 19.49208
162.5868 ; 19.02805
162.6617 ; 17.9547
162.699 ; 17.27083
162.8036 ; 15.23721
162.8559 ; 14.36908
162.9082 ; 13.74784
162.9528 ; 13.49655
162.9973 ; 13.58124
163.0182 ; 13.76141
163.0391 ; 14.04562
163.06 ; 14.44557
163.0809 ; 14.97401
163.1018 ; 15.64464
163.1227 ; 16.47191
163.1436 ; 17.47068
163.1645 ; 18.65576
163.1854 ; 20.04123
163.2063 ; 21.63963
163.2272 ; 23.46106
163.2481 ; 25.512
163.269 ; 27.79426
163.2899 ; 30.3037
163.3316 ; 35.9372
163.3706 ; 41.81309
163.4096 ; 48.00618
163.4875 ; 59.78089
163.519 ; 63.65854
163.5505 ; 66.66898
163.582 ; 68.61385
163.6134 ; 69.35268
163.625 ; 69.30692
163.6368 ; 69.08199
163.6603 ; 68.10393
163.6838 ; 66.44542
163.7218 ; 62.4628
163.7598 ; 57.16698
163.7978 ; 50.97453
163.8357 ; 44.35266
163.8795 ; 36.69582
163.9233 ; 29.5394
163.9671 ; 23.24314
163.989 ; 20.47964
164.0108 ; 17.99546
164.0327 ; 15.76596
164.0546 ; 13.79442
164.0765 ; 12.06681
164.0984 ; 10.56537
164.1203 ; 9.270009
164.1422 ; 8.159551
164.1641 ; 7.212717
164.1859 ; 6.412293
164.2078 ; 5.731664
164.2297 ; 5.15708
164.2516 ; 4.672626
164.2734 ; 4.265982
164.2953 ; 3.921286
164.3172 ; 3.630137
164.3391 ; 3.383708
164.3609 ; 3.175482
164.3974 ; 2.893506
164.4338 ; 2.676977
164.4703 ; 2.50881
164.5067 ; 2.378639
164.5432 ; 2.277704
164.5796 ; 2.200871
164.6525 ; 2.103654
164.7109 ; 2.070545
164.7729 ; 2.074385
164.8349 ; 2.120609
164.8659 ; 2.162734
164.8969 ; 2.220919
164.9279 ; 2.299355
164.9589 ; 2.404149
164.9899 ; 2.54396
165.0209 ; 2.730755
165.0364 ; 2.846612
165.0519 ; 2.980606
165.0674 ; 3.135506
165.0829 ; 3.31442
165.0984 ; 3.520796
165.1139 ; 3.75842
165.1294 ; 4.0314
165.1449 ; 4.344132
165.1604 ; 4.701257
165.1759 ; 5.107593
165.1914 ; 5.568046
165.2068 ; 6.083953
165.2205 ; 6.595638
165.2342 ; 7.160194
165.2615 ; 8.453652
165.2889 ; 9.991258
165.3162 ; 11.76999
165.3436 ; 13.79856
165.3709 ; 16.0425
165.4256 ; 21.04118
165.4766 ; 25.9146
165.5276 ; 30.40763
165.5641 ; 33.05022
165.5892 ; 34.47476
165.6143 ; 35.52864
165.6401 ; 36.20179
165.6559 ; 36.40746
165.6929 ; 36.30802
165.7299 ; 35.50958
165.7767 ; 33.83419
165.8234 ; 31.92008
165.8634 ; 30.49327
165.8995 ; 29.6162
165.9355 ; 29.26409
165.9715 ; 29.48334
165.9895 ; 29.8012
166.0075 ; 30.24565
166.0318 ; 31.02101
166.056 ; 31.95326
166.0803 ; 32.99876
166.1045 ; 34.09311
166.1392 ; 35.6402
166.1738 ; 37.01162
166.2084 ; 38.0697
166.243 ; 38.70369
166.259 ; 38.83201
166.293 ; 38.73496
166.3269 ; 38.13416
166.3609 ; 37.05353
166.3948 ; 35.55752
166.4673 ; 31.34473
166.5397 ; 26.52136
166.6121 ; 21.89677
166.6483 ; 19.83245
166.6845 ; 17.98257
166.7355 ; 15.76222
166.7864 ; 13.98408
166.8373 ; 12.59989
166.8882 ; 11.55238
166.9391 ; 10.78494
166.99 ; 10.25054
167.0409 ; 9.916558
167.0918 ; 9.767032
167.1326 ; 9.780587
167.1733 ; 9.920888
167.214 ; 10.20232
167.2547 ; 10.64489
167.3036 ; 11.425
167.3525 ; 12.52409
167.3888 ; 13.57966
167.4296 ; 15.04405
167.4703 ; 16.83213
167.5015 ; 18.44493
167.5326 ; 20.2753
167.5637 ; 22.33597
167.5948 ; 24.62851
167.657 ; 29.86888
167.7192 ; 35.7898
167.787 ; 42.49586
167.8425 ; 47.59329
167.8979 ; 51.73056
167.9534 ; 54.39952
168.0088 ; 55.2283
168.0521 ; 54.51908
168.0954 ; 52.68856
168.1387 ; 49.90631
168.182 ; 46.41492
168.2263 ; 42.40109
168.2706 ; 38.23676
168.3592 ; 30.43432
168.4085 ; 26.76927
168.4577 ; 23.70286
168.4725 ; 22.89479
168.497 ; 21.6672
168.5247 ; 20.43471
168.5317 ; 20.14776
168.5524 ; 19.35342
168.6 ; 17.80757
168.6453 ; 16.65675
168.6905 ; 15.78791
168.7001 ; 15.6382
